0;733237 
1;428447 
2;473469 
3;525138 
4;578192 
5;638307 
6;700569 
7;764181 
8;841737 
9;919355 
10;1002505 
11;1096561 
12;1191859 
13;1289654 
14;1398788 
15;1511361 
16;1631935 
17;1760188 
18;1894722 
19;2040152 
20;2180646 
21;2334202 
22;2494158 
23;2655640 
24;2828688 
25;3007154 
26;3194102 
27;3389121 
28;3577890 
29;3767230 
30;4044003 
31;4284071 
32;4441684 
33;4637638 
34;4849514 
35;5053762 
36;5263634 
37;5477465 
38;5675107 
39;5890304 
40;6082528 
41;6291808 
42;6493125 
43;6676468 
44;6848565 
45;7026236 
46;7210862 
47;7369074 
48;7517086 
49;7650202 
50;7781407 
51;7904423 
52;8004813 
53;8093443 
54;8169539 
55;8239840 
56;8312666 
57;8360592 
58;8382756 
59;8413110 
60;8401941 
61;8372863 
62;8332219 
63;8266570 
64;8216811 
65;8143495 
66;8060738 
67;8008478 
68;7880315 
69;7643032 
70;7500161 
71;7351761 
72;7191641 
73;7027221 
74;6855420 
75;6665406 
76;6472530 
77;6272783 
78;6075979 
79;5881933 
80;5667632 
81;5455374 
82;5247052 
83;5029420 
84;4820184 
85;4611632 
86;4387822 
87;4189108 
88;3982637 
89;3779881 
90;3589029 
91;3386848 
92;3202753 
93;3021469 
94;2843650 
95;2667486 
96;2506529 
97;2345762 
98;2192183 
99;2043671 
100;1906383 
101;1767588 
102;1643364 
103;1523364 
104;1411398 
105;1298961 
106;1195712 
107;1099508 
108;1010682 
109;927694 
110;848809 
111;778113 
112;707951 
113;640691 
114;585112 
115;532650 
116;482868 
117;432740 
118;392817 
