0;146198 
1;75164 
2;75481 
3;77327 
4;78364 
5;79482 
6;81347 
7;82679 
8;82907 
9;85467 
10;85371 
11;88027 
12;88860 
13;90511 
14;91085 
15;91898 
16;93728 
17;94626 
18;95231 
19;98019 
20;98611 
21;100818 
22;102255 
23;102486 
24;105554 
25;106355 
26;107141 
27;110595 
28;109927 
29;112743 
30;113303 
31;115681 
32;117413 
33;119633 
34;121717 
35;122191 
36;124349 
37;125104 
38;126706 
39;129893 
40;130992 
41;132712 
42;134426 
43;135906 
44;139218 
45;140386 
46;142107 
47;143863 
48;146284 
49;148677 
50;150274 
51;152688 
52;153330 
53;155441 
54;157870 
55;159778 
56;161145 
57;164016 
58;166490 
59;168489 
60;170630 
61;173477 
62;174867 
63;177397 
64;179763 
65;181450 
66;183826 
67;186055 
68;189255 
69;190448 
70;193451 
71;195219 
72;198871 
73;200059 
74;202972 
75;206204 
76;208498 
77;211236 
78;213106 
79;216972 
80;218971 
81;221041 
82;224370 
83;227139 
84;229070 
85;231738 
86;235625 
87;237093 
88;242259 
89;240984 
90;246869 
91;249802 
92;251764 
93;254630 
94;259897 
95;260995 
96;264000 
97;268556 
98;270807 
99;274335 
100;278199 
101;279623 
102;283964 
103;285615 
104;290001 
105;293456 
106;295466 
107;299900 
108;301840 
109;305732 
110;309433 
111;314358 
112;316323 
113;320475 
114;323469 
115;325922 
116;331353 
117;335250 
118;338855 
119;342219 
120;345496 
121;350478 
122;352860 
123;356457 
124;360621 
125;365996 
126;370100 
127;371621 
128;375715 
129;380531 
130;383786 
131;387753 
132;394464 
133;397075 
134;399174 
135;403820 
136;406952 
137;411696 
138;418490 
139;418786 
140;425784 
141;427788 
142;433028 
143;437149 
144;442107 
145;445975 
146;452130 
147;454376 
148;457869 
149;463975 
150;470310 
151;470343 
152;476613 
153;483553 
154;486247 
155;491831 
156;495580 
157;502890 
158;503585 
159;511489 
160;513956 
161;517460 
162;524133 
163;527522 
164;535227 
165;539007 
166;543055 
167;549849 
168;553491 
169;560562 
170;562398 
171;568413 
172;575299 
173;577698 
174;583853 
175;587601 
176;593872 
177;598641 
178;606186 
179;608686 
180;612922 
181;620025 
182;625368 
183;630792 
184;634879 
185;642261 
186;645390 
187;650550 
188;657629 
189;660014 
190;667512 
191;672627 
192;677967 
193;682634 
194;689323 
195;694555 
196;701151 
197;706753 
198;710850 
199;717647 
200;724781 
201;727566 
202;735400 
203;742156 
204;747378 
205;752344 
206;758361 
207;763206 
208;768254 
209;775803 
210;779734 
211;787185 
212;792668 
213;796095 
214;806242 
215;810231 
216;815919 
217;820705 
218;828513 
219;832223 
220;840672 
221;844911 
222;850323 
223;856155 
224;860952 
225;869554 
226;873225 
227;879070 
228;885932 
229;893589 
230;898901 
231;902245 
232;912085 
233;917552 
234;921900 
235;928892 
236;935341 
237;942592 
238;945578 
239;953323 
240;960113 
241;965753 
242;969507 
243;977025 
244;985645 
245;988832 
246;993909 
247;1001375 
248;1006262 
249;1014078 
250;1022626 
251;1029861 
252;1030389 
253;1040530 
254;1045507 
255;1048910 
256;1057878 
257;1062816 
258;1070256 
259;1075040 
260;1082055 
261;1086308 
262;1092956 
263;1099858 
264;1106439 
265;1111691 
266;1119795 
267;1124429 
268;1131092 
269;1136532 
270;1143837 
271;1150009 
272;1153590 
273;1163142 
274;1167194 
275;1170011 
276;1176747 
277;1182971 
278;1193819 
279;1195087 
280;1202679 
281;1206575 
282;1214727 
283;1217533 
284;1221799 
285;1231182 
286;1236391 
287;1243117 
288;1246064 
289;1253215 
290;1259645 
291;1265054 
292;1268384 
293;1277399 
294;1283300 
295;1287323 
296;1296379 
297;1299469 
298;1304983 
299;1311173 
300;1314180 
301;1320687 
302;1327821 
303;1329768 
304;1334150 
305;1343423 
306;1352452 
307;1352132 
308;1355629 
309;1364956 
310;1365673 
311;1375736 
312;1378393 
313;1382320 
314;1389656 
315;1396365 
316;1399890 
317;1405337 
318;1410398 
319;1418327 
320;1420203 
321;1424095 
322;1428401 
323;1436140 
324;1439030 
325;1444093 
326;1450221 
327;1452826 
328;1460150 
329;1465121 
330;1461558 
331;1477452 
332;1477446 
333;1479756 
334;1486363 
335;1491366 
336;1496679 
337;1495908 
338;1505167 
339;1507532 
340;1508834 
341;1516349 
342;1518126 
343;1522660 
