0;227554 
1;117575 
2;119334 
3;121322 
4;122304 
5;127003 
6;127632 
7;130137 
8;132130 
9;135283 
10;137364 
11;139726 
12;142164 
13;144485 
14;147482 
15;149555 
16;151921 
17;156154 
18;158591 
19;160452 
20;163045 
21;166242 
22;171049 
23;172500 
24;174886 
25;177032 
26;181599 
27;182058 
28;187120 
29;190825 
30;194028 
31;197677 
32;199018 
33;202650 
34;205837 
35;210198 
36;212978 
37;216103 
38;222642 
39;224587 
40;227534 
41;231570 
42;234807 
43;238926 
44;242618 
45;244430 
46;250869 
47;254941 
48;258497 
49;262461 
50;266374 
51;270075 
52;274553 
53;279138 
54;284081 
55;287965 
56;292586 
57;297462 
58;301395 
59;305317 
60;310852 
61;314562 
62;319513 
63;325975 
64;329828 
65;332698 
66;339002 
67;343961 
68;350852 
69;352902 
70;360843 
71;365114 
72;369304 
73;375920 
74;381834 
75;387280 
76;391296 
77;397864 
78;402120 
79;408801 
80;415353 
81;420659 
82;426156 
83;432021 
84;436010 
85;444822 
86;452415 
87;454654 
88;462952 
89;468221 
90;474740 
91;480465 
92;487304 
93;493026 
94;499181 
95;507584 
96;513756 
97;518760 
98;527908 
99;535097 
100;543091 
101;548062 
102;556164 
103;564110 
104;570687 
105;577023 
106;582786 
107;591520 
108;601887 
109;607551 
110;615376 
111;625224 
112;628547 
113;637587 
114;645633 
115;655348 
116;662650 
117;672043 
118;677927 
119;684000 
120;691927 
121;700227 
122;709853 
123;718154 
124;723681 
125;734918 
126;744217 
127;751572 
128;760609 
129;769698 
130;775521 
131;787987 
132;793386 
133;805028 
134;813539 
135;823931 
136;830523 
137;840131 
138;850955 
139;857110 
140;864555 
141;879330 
142;886350 
143;898225 
144;903463 
145;915610 
146;923851 
147;934133 
148;944211 
149;954977 
150;965589 
151;975239 
152;986099 
153;993332 
154;1001636 
155;1013404 
156;1023052 
157;1035861 
158;1044469 
159;1054231 
160;1062383 
161;1072702 
162;1084918 
163;1094298 
164;1109694 
165;1119129 
166;1127641 
167;1136833 
168;1150432 
169;1157092 
170;1171106 
171;1183368 
172;1192885 
173;1201701 
174;1212656 
175;1224290 
176;1235783 
177;1317119 
178;1392254 
179;1344867 
180;1337670 
181;1345471 
182;1349400 
183;1352303 
184;1356204 
185;1370985 
186;1378018 
187;1386253 
188;1397648 
189;1406161 
190;1418146 
191;1430145 
192;1439821 
193;1448866 
194;1457217 
195;1472883 
196;1479551 
197;1491787 
198;1503272 
199;1512519 
200;1524901 
201;1532479 
202;1549188 
203;1557126 
204;1567573 
205;1579966 
206;1591263 
207;1606878 
208;1612404 
209;1622604 
210;1636694 
211;1650571 
212;1657344 
213;1665809 
214;1675876 
215;1696135 
216;1703547 
217;1714865 
218;1722776 
219;1733844 
220;1745738 
221;1755352 
222;1769381 
223;1777658 
224;1790480 
225;1802680 
226;1811645 
227;1826391 
228;1836218 
229;1846652 
230;1855955 
231;1867613 
232;1875491 
233;1887257 
234;1901644 
235;1916026 
236;1922814 
237;1935180 
238;1945440 
239;1958022 
240;1968240 
241;1970972 
242;1984845 
243;1998177 
244;2004673 
245;2017590 
246;2026133 
247;2038831 
248;2050009 
249;2056630 
250;2072058 
251;2080505 
252;2085664 
253;2094746 
254;2111320 
255;2118022 
256;2127180 
257;2136835 
258;2146580 
259;2153879 
260;2167297 
261;2172332 
262;2182373 
263;2190671 
264;2205254 
265;2210961 
266;2225374 
267;2231926 
268;2240399 
269;2246114 
270;2257271 
271;2264610 
272;2277241 
273;2281911 
274;2295503 
275;2299576 
276;2307685 
277;2318713 
278;2321023 
279;2327825 
280;2339909 
281;2342764 
282;2354080 
283;2363538 
284;2369887 
285;2377652 
286;2383386 
287;2393585 
288;2399519 
289;2405193 
290;2408524 
291;2419048 
292;2429305 
293;2429689 
294;2443576 
295;2445098 
296;2454919 
297;2461049 
298;2460591 
299;2471829 
300;2470618 
301;2480742 
302;2486765 
303;2491546 
304;2497061 
305;2498799 
306;2505581 
307;2504241 
308;2518762 
309;2519886 
310;2526865 
311;2528236 
312;2537243 
313;2534730 
314;2549925 
315;2547910 
316;2557468 
317;2549166 
318;2558179 
319;2569464 
320;2571602 
321;2571117 
322;2572243 
323;2576438 
324;2581582 
325;2580419 
326;2584235 
327;2592214 
328;2589691 
329;2600840 
330;2600590 
331;2600955 
332;2602846 
333;2602977 
334;2611497 
335;2608014 
336;2613982 
337;2613994 
338;2614779 
339;2621856 
340;2620454 
341;2618263 
342;2621991 
343;2618655 
344;2626840 
345;2624115 
346;2619660 
347;2620852 
348;2619004 
349;2619753 
350;2615978 
351;2615834 
352;2613555 
353;2615092 
354;2611121 
355;2608534 
356;2608384 
357;2606097 
358;2606904 
359;2599669 
360;2599792 
361;2594528 
362;2594057 
363;2589838 
364;2587354 
365;2581504 
366;2584187 
367;2581819 
368;2579288 
369;2568542 
370;2571010 
371;2565532 
372;2564741 
373;2555936 
374;2555676 
375;2549741 
376;2543714 
377;2545373 
378;2542385 
379;2531634 
380;2526575 
381;2526693 
382;2522494 
383;2520367 
384;2520459 
385;2511512 
386;2504505 
387;2507290 
388;2502671 
389;2505773 
390;2505498 
391;2502737 
392;2503994 
393;2516880 
394;2590076 
395;2490847 
396;2410653 
397;2408848 
398;2397804 
399;2393189 
400;2383967 
401;2381834 
402;2368793 
403;2363773 
404;2356436 
405;2343553 
406;2339079 
407;2335582 
408;2324790 
409;2314824 
410;2307789 
411;2302949 
412;2294208 
413;2283929 
414;2271344 
415;2265327 
416;2262198 
417;2256129 
418;2241429 
419;2231340 
420;2222506 
421;2218304 
422;2201234 
423;2192660 
424;2185980 
425;2175608 
426;2169238 
427;2158887 
428;2149255 
429;2141608 
430;2131017 
431;2120064 
432;2113566 
433;2103524 
434;2091028 
435;2080335 
436;2071828 
437;2063725 
438;2052411 
439;2039866 
440;2030678 
441;2023144 
442;2016838 
443;1998090 
444;1992969 
445;1981433 
446;1966828 
447;1957375 
448;1948222 
449;1936959 
450;1927134 
451;1916265 
452;1902948 
453;1892310 
454;1877782 
455;1869189 
456;1856826 
457;1848701 
458;1834629 
459;1823936 
460;1814303 
461;1809653 
462;1793542 
463;1785580 
464;1766524 
465;1758578 
466;1748470 
467;1737482 
468;1723800 
469;1713255 
470;1702053 
471;1692900 
472;1677340 
473;1667833 
474;1659521 
475;1644601 
476;1630983 
477;1621510 
478;1611543 
479;1600216 
480;1586067 
481;1574789 
482;1566573 
483;1560500 
484;1544237 
485;1530581 
486;1519315 
487;1506334 
488;1496379 
489;1487246 
490;1475042 
491;1463730 
492;1453290 
493;1438767 
494;1429883 
495;1421191 
496;1407186 
497;1394771 
498;1382437 
499;1374021 
500;1357720 
501;1351297 
502;1340948 
503;1328338 
504;1314627 
505;1305708 
506;1296465 
507;1287020 
508;1277575 
509;1261480 
510;1250080 
511;1240277 
512;1229533 
513;1220074 
514;1208332 
515;1197617 
516;1186447 
517;1176441 
518;1163564 
519;1152401 
520;1144300 
521;1135609 
522;1123265 
523;1112000 
524;1098610 
525;1094297 
526;1080676 
527;1067266 
528;1056926 
529;1048541 
530;1038111 
531;1028821 
532;1017681 
533;1009600 
534;998681 
535;988109 
536;977386 
537;969350 
538;959704 
539;949810 
540;943615 
541;927772 
542;916689 
543;911225 
544;901076 
545;893608 
546;880784 
547;871572 
548;864336 
549;853100 
550;845168 
551;836208 
552;827602 
553;817544 
554;807532 
555;799268 
556;787972 
557;784827 
558;771228 
559;764438 
560;753864 
561;750740 
562;739056 
563;730446 
564;719796 
565;712017 
566;706608 
567;696364 
568;690372 
569;683269 
570;673443 
571;664671 
572;658889 
573;649637 
574;642373 
575;634747 
576;628731 
577;620061 
578;612458 
579;603867 
580;597051 
581;586240 
582;582301 
583;575834 
584;567445 
585;560087 
586;553570 
587;545098 
588;537144 
589;532449 
590;526060 
591;518558 
592;511487 
593;504509 
594;501211 
595;489896 
596;485285 
597;480872 
598;473966 
599;466239 
600;461683 
601;455441 
602;447120 
603;443479 
604;435594 
605;429008 
606;425546 
607;419734 
608;413279 
609;406313 
610;401985 
611;394702 
612;390291 
613;384168 
614;376674 
615;374280 
616;368912 
617;363348 
618;359645 
619;352300 
620;348382 
621;342488 
622;340378 
623;333024 
624;329214 
625;322631 
626;318975 
627;312823 
628;308840 
629;304408 
630;301798 
631;295478 
632;292602 
633;285673 
634;282050 
635;277055 
636;272540 
637;269631 
638;265895 
639;261242 
640;257567 
641;254822 
642;249159 
643;246737 
644;243181 
645;239235 
646;235004 
647;232108 
648;227284 
649;222917 
650;220388 
651;216812 
652;213445 
653;210119 
654;206927 
655;204119 
656;201205 
657;198249 
658;194296 
659;190044 
660;188566 
661;184443 
662;182107 
663;179595 
664;175645 
665;173043 
666;168893 
667;166695 
668;165203 
669;163393 
670;157611 
671;155333 
672;153309 
673;152450 
674;148229 
675;146406 
676;143335 
677;141076 
678;137984 
679;136531 
680;132996 
681;131211 
682;129097 
683;127379 
684;123636 
685;123308 
686;119049 
687;116815 
