0;235966 
1;121019 
2;125855 
3;127521 
4;132019 
5;133489 
6;137639 
7;140795 
8;144347 
9;147240 
10;150390 
11;154691 
12;157470 
13;161549 
14;165120 
15;168875 
16;172442 
17;177602 
18;180524 
19;185017 
20;189060 
21;192709 
22;197687 
23;201372 
24;206395 
25;211283 
26;215865 
27;219091 
28;225517 
29;229261 
30;234698 
31;240046 
32;244589 
33;249582 
34;255610 
35;261044 
36;265075 
37;272012 
38;277170 
39;282595 
40;288699 
41;294411 
42;301062 
43;306221 
44;312449 
45;319476 
46;325730 
47;331734 
48;338660 
49;345167 
50;351642 
51;358833 
52;365930 
53;372511 
54;379877 
55;387561 
56;394538 
57;401748 
58;409598 
59;417117 
60;424918 
61;432787 
62;441294 
63;448479 
64;457033 
65;466211 
66;473663 
67;481968 
68;491659 
69;500118 
70;508475 
71;517667 
72;526244 
73;536484 
74;544075 
75;554754 
76;563759 
77;573433 
78;583510 
79;593390 
80;602858 
81;613519 
82;622999 
83;633517 
84;643999 
85;654316 
86;664719 
87;676923 
88;686763 
89;696618 
90;709289 
91;718870 
92;730949 
93;742342 
94;754230 
95;764971 
96;777147 
97;788482 
98;802241 
99;811595 
100;825325 
101;836405 
102;849707 
103;861798 
104;874496 
105;887142 
106;899521 
107;912582 
108;925378 
109;937711 
110;952686 
111;964455 
112;977325 
113;991652 
114;1005121 
115;1017632 
116;1032173 
117;1046176 
118;1058803 
119;1073623 
120;1087262 
121;1101023 
122;1115311 
123;1130074 
124;1143681 
125;1158655 
126;1173512 
127;1187054 
128;1203085 
129;1215804 
130;1229888 
131;1246759 
132;1260261 
133;1276465 
134;1290277 
135;1306078 
136;1321367 
137;1335776 
138;1350569 
139;1366840 
140;1379994 
141;1397841 
142;1412164 
143;1426941 
144;1442771 
145;1459847 
146;1473706 
147;1488893 
148;1504624 
149;1520380 
150;1536403 
151;1550131 
152;1567655 
153;1582929 
154;1597683 
155;1614611 
156;1629816 
157;1644400 
158;1660909 
159;1676591 
160;1692205 
161;1707338 
162;1723338 
163;1738275 
164;1753559 
165;1769265 
166;1786010 
167;1799404 
168;1815738 
169;1832503 
170;1846143 
171;1861773 
172;1876645 
173;1893469 
174;1907070 
175;1922629 
176;1936853 
177;1951743 
178;1968034 
179;1982429 
180;1997999 
181;2010969 
182;2026655 
183;2040403 
184;2055239 
185;2068195 
186;2084538 
187;2097760 
188;2111944 
189;2126311 
190;2139400 
191;2153301 
192;2166700 
193;2180942 
194;2194224 
195;2207844 
196;2219209 
197;2235021 
198;2245714 
199;2259384 
200;2271621 
201;2284562 
202;2297880 
203;2307142 
204;2320567 
205;2332964 
206;2343767 
207;2356996 
208;2365786 
209;2380130 
210;2390280 
211;2400634 
212;2411398 
213;2421507 
214;2432419 
215;2442939 
216;2452652 
217;2462609 
218;2471822 
219;2481568 
220;2490783 
221;2499927 
222;2509691 
223;2517662 
224;2525463 
225;2533892 
226;2543401 
227;2549918 
228;2557941 
229;2566265 
230;2573075 
231;2579360 
232;2586292 
233;2592325 
234;2600519 
235;2603181 
236;2611882 
237;2617399 
238;2622288 
239;2627109 
240;2633204 
241;2636627 
242;2642299 
243;2645688 
244;2649825 
245;2653881 
246;2656981 
247;2660306 
248;2663635 
249;2666954 
250;2669334 
251;2671051 
252;2673505 
253;2675124 
254;2676227 
255;2679361 
256;2678497 
257;2680256 
258;2680277 
259;2681838 
260;2681282 
261;2681171 
262;2681234 
263;2679657 
264;2680409 
265;2676922 
266;2677863 
267;2675646 
268;2672917 
269;2670206 
270;2669257 
271;2667705 
272;2661063 
273;2660888 
274;2657367 
275;2653056 
276;2649283 
277;2645816 
278;2641320 
279;2636264 
280;2632071 
281;2627154 
282;2620281 
283;2616103 
284;2611737 
285;2604238 
286;2598592 
287;2592755 
288;2583609 
289;2579829 
290;2570455 
291;2564700 
292;2556706 
293;2550076 
294;2540891 
295;2532670 
296;2525518 
297;2515182 
298;2508803 
299;2498482 
300;2489720 
301;2480521 
302;2471076 
303;2461540 
304;2450674 
305;2441497 
306;2432111 
307;2419068 
308;2410723 
309;2399953 
310;2387560 
311;2377584 
312;2365514 
313;2354306 
314;2343004 
315;2331134 
316;2319006 
317;2307492 
318;2295284 
319;2282725 
320;2269994 
321;2256790 
322;2244277 
323;2232459 
324;2217166 
325;2205534 
326;2192691 
327;2179051 
328;2165423 
329;2151125 
330;2137817 
331;2124706 
