0;226960 
1;116289 
2;118091 
3;121019 
4;121678 
5;125884 
6;126640 
7;129911 
8;131130 
9;133714 
10;136047 
11;139270 
12;140566 
13;144173 
14;146295 
15;147329 
16;151843 
17;154647 
18;155478 
19;159657 
20;161961 
21;163941 
22;166785 
23;170318 
24;173585 
25;175799 
26;179192 
27;181617 
28;184195 
29;188212 
30;190976 
31;194153 
32;198122 
33;200158 
34;204007 
35;207161 
36;210877 
37;213388 
38;218049 
39;221052 
40;223858 
41;228057 
42;231688 
43;235218 
44;239103 
45;242998 
46;246318 
47;250802 
48;254191 
49;257731 
50;262229 
51;266921 
52;270757 
53;274201 
54;278748 
55;282713 
56;287349 
57;292332 
58;295671 
59;299965 
60;304903 
61;310180 
62;313329 
63;318619 
64;324111 
65;327845 
66;333298 
67;337865 
68;342446 
69;347875 
70;353052 
71;357312 
72;363169 
73;368167 
74;373126 
75;379062 
76;383825 
77;388928 
78;394938 
79;399978 
80;406385 
81;411121 
82;416963 
83;422995 
84;430239 
85;434003 
86;441339 
87;446835 
88;450923 
89;459700 
90;463443 
91;472131 
92;476777 
93;484381 
94;489153 
95;496369 
96;502968 
97;508852 
98;517080 
99;522529 
100;530170 
101;534858 
102;543174 
103;550783 
104;556739 
105;563701 
106;571100 
107;578216 
108;585067 
109;592719 
110;600140 
111;608126 
112;613568 
113;622443 
114;630120 
115;638329 
116;644665 
117;653380 
118;660931 
119;667628 
120;677292 
121;684419 
122;691735 
123;700764 
124;708638 
125;716283 
126;726308 
127;732669 
128;741732 
129;749707 
130;758458 
131;767176 
132;776075 
133;783830 
134;793312 
135;801604 
136;810591 
137;820841 
138;828590 
139;837421 
140;845119 
141;856100 
142;864472 
143;875237 
144;882863 
145;891174 
146;902665 
147;910825 
148;921609 
149;929398 
150;940766 
151;948991 
152;959464 
153;968250 
154;978374 
155;987914 
156;999114 
157;1007619 
158;1017468 
159;1027991 
160;1038629 
161;1047444 
162;1058052 
163;1068218 
164;1078509 
165;1087785 
166;1098923 
167;1110224 
168;1119936 
169;1128209 
170;1141382 
171;1149788 
172;1162273 
173;1173767 
174;1181125 
175;1193241 
176;1204908 
177;1213247 
178;1224445 
179;1235697 
180;1247235 
181;1257376 
182;1268059 
183;1279623 
184;1289267 
185;1300694 
186;1311274 
187;1323511 
188;1333675 
189;1342708 
190;1356969 
191;1366348 
192;1378512 
193;1389638 
194;1396721 
195;1411926 
196;1422248 
197;1434609 
198;1445197 
199;1454313 
200;1467107 
201;1476688 
202;1489544 
203;1500257 
204;1511090 
205;1522777 
206;1535025 
207;1544271 
208;1556872 
209;1566742 
210;1578913 
211;1590131 
212;1601431 
213;1610906 
214;1623446 
215;1635969 
216;1646560 
217;1656615 
218;1667080 
219;1680180 
220;1690069 
221;1702167 
222;1712234 
223;1723570 
224;1735000 
225;1747285 
226;1756093 
227;1767553 
228;1780398 
229;1789227 
230;1802272 
231;1810522 
232;1824403 
233;1832414 
234;1845500 
235;1854627 
236;1866846 
237;1876735 
238;1886546 
239;1899251 
240;1908295 
241;1919077 
242;1929380 
243;1941035 
244;1949855 
245;1963416 
246;1972529 
247;1981393 
248;1992481 
249;2002269 
250;2012388 
251;2023187 
252;2031459 
253;2044028 
254;2052617 
255;2062540 
256;2072805 
257;2083232 
258;2093028 
259;2100553 
260;2112564 
261;2121652 
262;2129493 
263;2140962 
264;2149062 
265;2156848 
266;2168565 
267;2176729 
268;2185940 
269;2193840 
270;2203443 
271;2212203 
272;2222613 
273;2228593 
274;2238981 
275;2247898 
276;2254318 
277;2262006 
278;2272306 
279;2279389 
280;2287235 
281;2297307 
282;2303990 
283;2312077 
284;2318889 
285;2326264 
286;2335233 
287;2341190 
288;2348566 
